0.1764009,0.62159508
0.16667115,0.60904396
0.16307278,0.60716095
0.16800257,0.60286502
0.14713141,0.59025879
0.18144856,0.58370551
0.16675877,0.58568798
0.15674248,0.56956811
0.16136465,0.54592837
0.1677744,0.55835689
0.15153919,0.54836994
0.18009494,0.53146208
0.17714136,0.54592117
0.18236425,0.5349885
0.17843909,0.52232252
0.17690541,0.52232388
0.17658903,0.51862742
0.19224645,0.51210026
0.20227233,0.48165223
0.19045723,0.50118797
0.21236015,0.48646051
0.19892407,0.47163675
0.22664863,0.46910236
0.20038347,0.46983255
0.21593288,0.47831361
0.22118624,0.4649417
0.23104212,0.46358111
0.24418401,0.44402797
0.23885387,0.43273757
0.23387898,0.42327948
0.2451246,0.41104344
0.25294377,0.4298037
0.24577008,0.41500191
0.25845324,0.3980384
0.27411161,0.41199853
0.2716037,0.39816794
0.27648014,0.39241502
0.27911532,0.4059908
0.29473458,0.39083228
0.30724959,0.38401721
0.2970773,0.38467619
0.3165596,0.38031063
0.29705626,0.35870812
0.32214839,0.39066676
0.33173163,0.36031971
0.33628045,0.37838025
0.33544333,0.38360059
0.35141297,0.36835634
0.34079189,0.36748983
0.35476079,0.35201093
0.37691279,0.3561232
0.38008974,0.35332004
0.38144253,0.33813382
0.3963933,0.36303935
0.42179502,0.36339752
0.40768581,0.35511795
0.38576641,0.36860976
0.42503934,0.35874839
0.42072291,0.35599135
0.43594876,0.34928477
0.41534522,0.34857155
0.4580043,0.34707259
0.44601351,0.34664871
0.46344581,0.35025733
0.48719928,0.34944616
0.4825167,0.35207875
0.49519314,0.35620412
0.48265711,0.35144288
0.48705157,0.34833324
0.48856491,0.35457973
0.52649667,0.36925429
0.53706719,0.36433724
0.50275274,0.37571627
0.52857332,0.38409917
0.55245318,0.38188593
0.53311939,0.38214219
0.55830633,0.39183248
0.55089975,0.39229906
0.55408458,0.3766763
0.58732479,0.38039798
0.58238786,0.40208194
0.59329773,0.40243979
0.5964341,0.40744602
0.57799553,0.40693454
0.61478628,0.41817525
0.59797992,0.42236337
0.63084164,0.43009809
0.61954413,0.44222447
0.61244691,0.4552538
0.62713611,0.42475529
0.63023498,0.42526455
0.62570905,0.47244031
0.64154132,0.45522077
0.6375283,0.45659418
0.64114898,0.46551662
0.64983462,0.47324647
0.67811871,0.4774715
0.67048578,0.49293807
0.66270803,0.48440626
0.66639476,0.50068377
0.6638986,0.49716151
0.67463219,0.49747955
0.65147838,0.51775024
0.6948256,0.53193977
0.68176599,0.52487207
0.67715009,0.5396715
0.68156397,0.55558114
0.70593478,0.54568624
0.67542842,0.55961733
0.70325946,0.55063855
0.69399416,0.56868807
0.68129367,0.58599599
0.71042394,0.59092434
0.69059285,0.59409327
0.70821167,0.58404939
0.69837059,0.60525185
0.68925181,0.61689872
0.69403588,0.61316307
0.36240739,0.58285169
0.29944971,0.63733899
0.33773384,0.63295844
0.30029372,0.55962765
0.35182303,0.56986618
0.34653349,0.59644389
0.32014512,0.63819642
0.35465106,0.56720014
0.30188801,0.65243915
0.35576694,0.6025059
0.35502604,0.64633396
0.31320421,0.62928339
0.36459977,0.55616523
0.33504417,0.62630148
0.32083719,0.58216946
0.32311402,0.62365043
0.34981694,0.63426595
0.3028285,0.59563118
0.31063444,0.5860424
0.31144708,0.6359969
0.38140022,0.59021902
0.33985785,0.63838363
0.38409833,0.58502893
0.35539836,0.63051624
0.36480723,0.63269014
0.30471078,0.62954039
0.3066324,0.61354201
0.35803275,0.5806506
0.32691636,0.55194354
0.36615862,0.57872664
0.31064321,0.58230589
0.31331012,0.65096059
0.34471515,0.61803847
0.31775438,0.55774135
0.34563973,0.59680738
0.34337435,0.62919622
0.38687843,0.60700295
0.3115979,0.62620339
0.35540598,0.56204225
0.37257599,0.56942089
0.29126891,0.55877328
0.33019396,0.55485658
0.36605005,0.60821656
0.38325065,0.62836778
0.31571948,0.6259845
0.28465277,0.6153598
0.37849058,0.58827163
0.3750327,0.59108322
0.38018387,0.56459327
0.34407397,0.58762655
0.29685864,0.59209697
0.30492342,0.62755257
0.34618379,0.58657014
0.28906331,0.57838036
0.30724905,0.56361713
0.3214623,0.62828361
0.34256556,0.567349
0.35186707,0.60186992
0.31418379,0.63592232
0.29717848,0.61193077
0.32099954,0.57048297
0.36973425,0.61439087
0.36953953,0.59834786
0.31722336,0.62467052
0.30988219,0.6457292
0.30058575,0.58423989
0.32822758,0.60825624
0.30576776,0.60720088
0.33753188,0.57273688
0.38650485,0.63592562
0.31518313,0.63886317
0.34674645,0.60914436
0.32342874,0.60154212
0.3032306,0.65117398
0.36360152,0.63707771
0.53846433,0.61316594
0.53494289,0.58791109
0.51447643,0.60724409
0.54695031,0.61942649
0.53711143,0.59022913
0.58611876,0.62271952
0.56223652,0.57243434
0.56041883,0.61712008
0.5657874,0.6006336
0.57772109,0.57264645
0.58005001,0.62284474
0.53365057,0.61383832
0.53824902,0.58782581
0.53955842,0.58116763
0.55185026,0.63061919
0.56910714,0.58560107
0.55496759,0.6243791
0.53116691,0.59982613
0.56233647,0.56120181
0.55610913,0.58849396
0.57353653,0.59407421
0.50922714,0.63531885
0.5200183,0.56667495
0.54410725,0.5966704
0.57114309,0.62730906
0.55814112,0.59330517
0.55033718,0.62432121
0.53142595,0.63082243
0.53709233,0.63263986
0.54162305,0.62118209
0.54825987,0.59506653
0.54354553,0.63330891
0.55238718,0.64321535
0.54728999,0.61575193
0.5459068,0.5855061
0.5863725,0.60375265
0.5796969,0.62836024
0.58623939,0.62289959
0.53496071,0.63891693
0.5141357,0.58983232
0.59003506,0.5974642
0.56065895,0.62256381
0.57377186,0.56699604
0.55815489,0.5647432
0.5489189,0.57129275
0.58008444,0.60510505
0.56371019,0.56180011
0.50994375,0.58690384
0.58722983,0.6236655
0.59100945,0.6136119
0.51185249,0.63774618
0.53331295,0.58338798
0.51680036,0.62404743
0.57932091,0.56562114
0.52000899,0.58619461
0.53808714,0.62867446
0.52137038,0.59010838
0.52112819,0.58791498
0.52213414,0.56267301
0.52126381,0.62602728
0.56098119,0.63368297
0.52049459,0.59796817
0.54846957,0.63647843
0.54136017,0.61158081
0.52108899,0.56201349
0.52935317,0.56352937
0.51091779,0.64360253
0.53197377,0.57419958
0.56242843,0.59953532
0.55682054,0.57341654
0.58144543,0.64291471
0.56063593,0.63429097
0.51164622,0.60169551
